st,rptdate,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c15,c16,c17,c18,c19,c21,c22,c23,c24,c25,c27,c29,c30,c31,c32,c33,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51
GA,6/30/2010,3027,1,123,15,0,0,18,0,0,0,0,35159,0,1009,0,0,164,0,24,0,0,179,0,11,34643,33950,472,813,785,8025919,7907325,111230,54899,56331,3579,17,25,841,4,3,68,4,0,1,0,0
GA,7/31/2010,4403,0,176,28,0,0,15,0,1,0,0,88988,0,2168,0,0,364,0,25,0,0,397,0,29,94225,92713,1163,2111,2010,22525447,22259099,288185,137655,150530,4509,15,16,3628,19,6,104,1,0,0,0,0
GA,8/31/2010,12309,5,319,74,0,1,67,0,0,0,0,126481,0,3401,0,0,625,0,49,0,0,770,0,48,144470,141465,2278,2207,1985,34703671,34150373,536168,245866,290302,15477,83,84,4893,27,8,188,1,1,5,0,0
GA,9/30/2010,9084,5,222,72,0,2,66,0,1,0,0,113373,0,3038,0,0,610,0,47,0,0,757,0,52,120745,117690,1975,1818,1561,29079306,28524018,483306,225358,257948,9651,55,66,5272,32,20,134,2,0,5,0,0
GA,10/31/2010,6166,5,151,33,1,0,40,0,0,0,0,106295,0,2995,0,0,597,0,14,0,0,726,0,57,112839,109682,1835,1683,1505,27444583,26854845,452190,207946,244244,6549,39,36,5334,27,24,160,1,0,5,1,0
GA,11/30/2010,5820,9,151,38,0,1,36,0,0,0,0,120638,0,3526,0,0,666,0,9,0,0,886,0,52,135292,131462,2234,2033,1843,32937769,32239337,554317,237752,316565,7407,29,48,7740,38,36,140,0,1,9,0,0
GA,12/31/2010,6161,5,212,29,1,0,59,0,0,0,0,97838,0,2128,0,0,483,0,4,0,0,778,0,33,110314,107345,1809,1650,1534,26879471,26341104,451554,168854,282700,7979,30,69,6607,38,35,242,2,0,5,1,0
GA,1/31/2011,6514,9,187,36,0,1,60,0,0,0,0,94117,0,2880,0,0,462,0,20,0,0,808,0,40,100883,98295,1847,1664,1501,24719919,24239814,444277,168201,276076,6881,38,56,6067,37,43,186,1,0,9,0,0
GA,2/28/2011,6442,7,228,42,0,2,52,0,1,0,0,93831,0,2977,0,0,416,0,28,0,0,823,0,28,100161,97408,1783,1589,1482,24435216,23925550,448006,163458,284539,7025,35,58,5748,29,39,140,1,0,7,0,0
GA,3/31/2011,7063,5,174,50,0,1,62,0,0,0,0,111542,0,3355,0,0,571,0,37,0,0,1018,0,35,114103,111124,2139,1926,1749,27679298,27124195,525487,193042,332441,7417,54,62,6099,31,47,147,2,0,5,0,0
GA,4/30/2011,5164,3,147,62,0,2,78,0,0,0,0,86759,0,2562,0,0,516,0,26,0,0,916,0,45,94348,91895,2098,1883,1748,22918649,22473159,505636,168835,336797,5426,46,80,5110,16,26,146,1,0,3,0,0
GA,5/31/2011,5373,8,128,70,0,0,69,0,0,0,0,85208,0,2305,0,0,638,0,35,0,0,1067,0,55,87457,85127,2235,2047,1883,21192287,20768128,536673,188283,348386,5455,54,67,5128,30,36,109,5,0,8,0,0
GA,6/30/2011,6099,7,162,161,1,5,55,0,2,0,0,97195,0,2886,0,0,1096,0,59,0,0,1200,0,69,103816,101179,3188,2968,2637,25074571,24611964,705099,307440,397654,6647,175,65,6402,47,48,161,3,0,7,1,0
GA,7/31/2011,4997,6,140,123,0,1,55,0,0,0,0,75385,0,2145,0,0,1244,0,35,0,0,998,0,52,77516,75587,2913,2756,2354,18555348,18212522,610087,294696,315388,4775,113,46,4596,54,52,121,0,0,6,0,0
GA,8/31/2011,5880,13,136,109,0,1,55,0,0,0,0,89668,0,2784,0,0,1533,0,50,0,0,1188,0,79,94135,91749,3625,3447,2909,22403836,21978908,765566,373026,392533,6469,103,69,5611,160,52,139,0,2,13,0,0
GA,9/30/2011,5592,6,138,101,0,0,81,0,0,0,0,75188,0,2079,0,0,1084,0,52,0,0,1064,0,51,77295,75128,2902,2706,2282,18368078,17991538,635164,284164,350996,5490,92,75,4365,80,53,134,1,2,6,0,0
GA,10/31/2011,4828,12,119,85,0,0,82,0,1,0,0,71210,0,1921,0,0,889,0,42,0,0,1085,0,46,78649,76421,2973,2708,2371,18622575,18228462,662903,263181,399716,4793,62,72,4552,75,52,102,1,0,12,0,0
GA,11/30/2011,5387,6,144,62,0,3,121,0,1,0,0,84197,0,2458,0,0,880,0,52,0,0,1544,0,60,82647,80198,3113,2840,2554,19485917,19040461,722839,245146,477690,5150,53,119,4830,67,45,139,0,0,6,0,0
GA,12/31/2011,5238,11,146,69,0,4,90,0,0,0,0,73652,0,2205,0,0,776,0,50,0,0,1562,0,67,77696,75447,3214,2908,2694,18333718,17925129,765481,247784,517697,5482,70,89,4613,51,51,149,2,0,11,0,0
GA,1/31/2012,4470,10,120,62,0,0,76,0,0,0,0,78326,0,2346,0,0,781,0,39,0,0,1823,0,93,79351,77170,3380,3029,2881,18617782,18222378,833267,237141,596126,4075,44,87,4864,62,67,110,1,0,10,0,0
GA,2/29/2012,4416,11,112,67,0,0,87,0,0,0,0,65803,0,1860,0,0,708,0,24,0,0,1639,0,80,67690,65590,3160,2844,2610,15875785,15502610,755179,220453,534726,4449,62,79,4241,35,48,92,3,0,11,0,0
GA,3/31/2012,4652,12,112,66,0,4,93,0,0,0,0,62005,0,1668,0,0,821,0,28,0,0,1664,0,88,63664,61705,3238,2983,2748,14983835,14629875,780706,245336,535370,4378,66,100,4148,50,92,123,1,0,12,0,0
GA,4/30/2012,3053,12,66,61,0,2,60,0,0,0,0,56255,0,1358,0,0,825,0,25,0,0,1422,0,76,58832,57153,3089,2884,2640,13872590,13566208,749600,253528,496072,3728,65,76,3588,50,73,82,1,0,12,0,0
GA,5/31/2012,348,12,16,7,0,1,3,0,0,0,0,1754,0,0,0,0,36,0,5,0,0,23,0,0,1877,1808,90,88,66,433876,421205,20519,13322,7197,516,9,5,45,1,1,15,0,0,12,0,0
GA,6/30/2012,8,11,8,0,0,0,0,0,0,0,0,69,0,21,0,0,0,0,0,0,0,7,0,0,111,110,8,8,8,24036,23923,2322,277,2045,24,1,3,2,0,0,6,0,0,11,0,0
GA,7/31/2012,1,9,4,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,31,30,0,0,0,6224,6070,0,0,0,5,0,0,1,0,0,3,0,0,9,1,0
GA,8/31/2012,0,9,4,1,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,3475,3475,0,0,0,2,0,0,3,0,0,2,0,0,9,0,1
GA,9/30/2012,0,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0
GA,10/31/2012,0,8,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,4014,4014,0,0,0,0,0,0,1,0,0,2,0,0,8,0,0
GA,11/30/2012,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,14,1,0
GA,12/31/2012,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13,0,0
GA,1/31/2013,0,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,16,1,0
GA,2/28/2013,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,0
GA,3/31/2013,1,7,0,0,1,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
GA,4/30/2013,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0
GA,5/31/2013,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
GA,6/30/2013,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0
GA,7/31/2013,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
GA,8/31/2013,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
GA,9/30/2013,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0
GA,10/31/2013,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0
GA,11/30/2013,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
GA,12/31/2013,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
GA,1/31/2014,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0
GA,2/28/2014,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
GA,3/31/2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GA,4/30/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GA,5/31/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,6/30/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,7/31/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,8/31/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,9/30/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,10/31/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,11/30/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,12/31/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,1/31/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,2/28/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,3/31/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,4/30/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,5/31/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,6/30/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,7/31/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,8/31/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,9/30/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,10/31/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,11/30/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,12/31/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,1/31/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,2/29/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,3/31/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,4/30/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,5/31/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,6/30/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,7/31/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,8/31/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,9/30/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,10/31/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,11/30/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,12/31/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI,1/31/1974,0,9,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
HI,2/28/1974,0,10,0,0,1,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
HI,3/31/1974,0,32,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,170,170,0,0,0,0,0,0,1,0,0,0,0,0,32,0,0
HI,4/30/1974,0,58,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0
HI,5/31/1974,0,18,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0
HI,6/30/1974,0,15,0,0,0,0,0,1,0,0,0,0,257,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1
HI,7/31/1974,0,36,0,0,1,0,0,0,0,0,0,0,282,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1,0
HI,8/31/1974,0,16,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
HI,9/30/1974,0,17,1,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
HI,10/31/1974,0,22,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0
HI,11/30/1974,0,25,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0
HI,12/31/1974,0,38,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0
HI,1/31/1975,0,41,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0
HI,2/28/1975,1398,43,112,121,0,0,57,1,0,0,0,0,267,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,1
HI,3/31/1975,1479,47,246,204,1,0,59,3,0,0,0,8755,410,365,0,0,1188,7,59,0,0,446,10,32,8708,8535,1857,1307,517,647693,639959,165897,119546,45064,2509,368,160,0,0,0,0,0,0,47,1,3
HI,4/30/1975,954,41,184,97,0,0,24,0,0,0,0,13597,544,1249,0,0,1946,14,219,0,0,703,13,130,14884,14557,3420,2406,946,1104386,1089932,301674,216038,83275,1144,203,81,0,0,0,0,0,0,41,0,0
HI,5/31/1975,822,72,154,34,0,0,14,2,0,0,0,14033,563,1484,0,0,1900,9,269,0,0,673,6,152,16174,15762,3622,2535,1012,1208625,1192050,314974,224511,88464,1028,98,46,1074,204,54,0,0,0,72,0,2
HI,6/30/1975,681,70,159,29,0,0,15,0,0,0,0,9103,607,1101,0,0,1098,18,178,0,0,395,8,82,11264,10992,2242,1542,627,846653,835455,188427,134045,52914,856,83,47,1103,160,76,0,0,0,70,0,0
HI,7/31/1975,996,77,169,47,0,0,22,0,0,0,0,9946,680,950,0,0,881,7,146,0,0,405,11,90,11057,10820,1866,1192,609,838496,828281,152713,99938,51020,1022,91,53,786,137,40,0,0,0,77,0,0
HI,8/31/1975,1130,58,189,66,0,0,31,1,0,0,0,9333,751,1017,0,0,961,18,123,0,0,376,18,95,10937,10742,1901,1210,621,848171,839402,160009,106435,51625,1186,153,68,648,79,32,0,0,0,58,0,1
HI,9/30/1975,1046,62,154,33,1,0,29,0,0,0,0,11762,656,1027,0,0,1108,6,115,0,0,453,14,76,13377,13125,2108,1368,683,1052529,1042573,184239,123203,58747,1172,81,63,597,58,39,0,0,0,62,1,0
HI,10/31/1975,1116,60,158,32,0,0,22,0,0,0,0,11788,810,957,0,0,980,7,117,0,0,524,11,85,13302,13036,2020,1232,722,1066274,1055504,177692,111080,63766,1004,50,65,864,106,37,0,0,0,60,0,0
HI,11/30/1975,1089,48,141,23,0,0,22,0,0,0,0,11468,756,992,0,0,687,4,83,0,0,462,8,66,12801,12550,1575,835,663,1026360,1015225,134519,73215,58581,1362,71,65,858,92,43,0,0,0,48,0,0
HI,12/31/1975,1136,74,152,31,0,0,29,0,0,0,0,12569,793,1007,0,0,723,3,89,0,0,565,14,58,13552,13280,1606,789,743,1088916,1075627,135774,68788,64460,926,50,50,891,62,56,0,0,0,74,0,0
HI,1/31/1976,1381,69,199,36,2,0,29,2,0,0,0,12982,797,1285,0,0,684,7,209,0,0,560,6,74,15348,15067,1909,1037,781,1234806,1222504,159606,87636,68454,1620,110,93,970,60,48,0,0,0,69,2,2
HI,2/29/1976,1161,44,188,33,0,0,35,0,0,0,0,12164,581,982,0,0,726,13,134,0,0,687,4,116,13477,13215,2034,1042,887,1087171,1075796,173563,91079,78212,1243,111,96,817,56,42,0,0,0,44,0,0
HI,3/31/1976,1481,74,238,70,0,0,72,0,0,0,0,15239,725,1362,0,0,1250,7,173,0,0,1005,4,159,17416,17067,3140,1649,1356,1424300,1409250,276096,148255,122020,1556,173,156,952,70,51,0,0,0,74,0,0
HI,4/30/1976,1586,58,284,50,0,0,51,0,0,0,0,14852,816,1674,0,0,1278,11,223,0,0,1130,7,140,17459,17098,3339,1759,1465,1428815,1412555,296750,158698,133528,1817,160,143,1069,95,66,0,0,0,58,0,0
HI,5/31/1976,1441,49,236,26,1,0,24,0,0,0,0,14290,693,1462,0,0,1127,9,205,0,0,1011,10,149,16195,15814,2900,1473,1333,1335929,1318053,255206,131616,120528,1467,74,95,947,81,79,0,0,0,49,1,0
HI,6/30/1976,1325,74,264,35,1,0,35,0,0,0,0,16482,685,1562,0,0,972,17,224,0,0,845,12,150,18230,17910,2569,1326,1166,1523114,1507797,224138,118047,102954,1566,76,61,1134,160,109,0,0,0,74,1,0
HI,7/31/1976,1349,55,233,95,1,0,25,0,0,0,0,14549,607,1311,0,0,700,7,179,0,0,711,2,112,16354,16124,1932,910,928,1388315,1377572,162851,80319,79604,1374,66,75,1123,86,88,0,0,0,55,1,0
HI,8/31/1976,1613,46,166,113,0,0,43,0,0,0,0,16655,530,1040,0,0,969,6,130,0,0,689,3,95,18142,17864,2142,1155,912,1575688,1564174,188096,107780,78329,1836,146,87,1170,77,62,0,0,0,46,0,0
HI,9/30/1976,1313,68,161,56,0,0,41,1,0,0,0,17182,645,1003,0,0,1072,4,140,0,0,648,8,105,18651,18309,2282,1291,902,1639735,1624681,205846,122969,79747,1638,107,88,935,48,52,0,0,0,68,0,1
HI,10/31/1976,1255,41,160,50,1,0,18,0,0,0,0,15147,528,919,0,0,1214,4,130,0,0,564,9,94,16232,15861,2182,1319,769,1436792,1420273,197070,126634,67943,1326,113,62,1130,74,41,0,0,0,41,1,0
HI,11/30/1976,1248,45,147,30,2,0,22,0,0,0,0,15815,603,908,0,0,1088,9,114,0,0,599,24,81,16697,16425,2144,1289,772,1476563,1462950,191934,121060,68381,1394,72,60,1352,136,59,0,0,0,45,2,0
HI,12/31/1976,1193,37,200,49,0,0,23,3,0,0,0,13518,696,1037,0,0,1032,12,129,0,0,500,20,86,14927,14620,1994,1241,695,1315877,1301837,182998,120083,61422,1290,142,61,928,85,48,0,0,0,37,0,3
HI,1/31/1977,1359,62,221,106,0,0,34,0,0,0,0,13958,719,913,0,0,1590,9,148,0,0,555,5,93,15730,15451,2840,1988,774,1379103,1365427,271947,199174,69987,1498,267,87,1075,88,45,0,0,0,62,0,0
HI,2/28/1977,1073,67,165,77,4,0,35,2,0,0,0,11297,659,837,0,0,1701,16,142,0,0,501,8,99,12497,12217,2801,2079,654,1094198,1081536,273696,210258,60463,1101,185,69,833,54,41,0,0,0,67,4,2
HI,3/31/1977,1061,85,169,35,2,0,45,0,0,0,0,12776,820,1096,0,0,1971,8,187,0,0,675,10,112,14455,14147,3462,2419,936,1259626,1246589,335843,244559,86622,1181,107,104,871,176,38,0,0,0,85,2,0
HI,4/30/1977,856,65,129,37,1,0,40,1,0,0,0,10016,760,1237,0,0,1185,19,247,0,0,659,7,156,11482,11217,2486,1482,911,1005910,992881,234121,146500,83448,946,61,88,819,195,40,0,0,0,65,1,1
HI,5/31/1977,843,51,87,31,0,0,33,1,0,0,0,9316,739,1047,0,0,769,8,172,0,0,686,5,176,10248,9956,2077,1003,980,892427,879028,189547,95034,89653,797,55,74,819,144,56,0,0,0,51,0,1
HI,6/30/1977,745,61,69,17,0,0,27,2,0,0,0,9305,652,899,0,0,622,12,132,0,0,693,4,123,10320,10005,1703,716,896,904709,890297,155526,67929,83202,818,45,64,685,78,60,0,0,0,61,0,2
HI,7/31/1977,864,55,68,28,2,0,32,0,0,0,0,7593,477,639,0,0,405,9,82,0,0,598,6,113,8437,8229,1340,528,754,749548,739763,122826,49595,70537,862,50,71,553,37,65,0,0,0,55,2,0
HI,8/31/1977,298,42,49,11,0,0,12,1,0,0,0,561,525,303,0,0,37,3,50,0,0,39,3,45,947,901,198,77,99,80944,78647,16833,6388,9150,256,22,28,39,4,4,0,0,0,42,0,1
HI,9/30/1977,1229,64,79,27,0,0,38,3,0,0,0,6211,512,292,0,0,306,5,48,0,0,260,6,36,6329,6209,812,414,368,597249,591100,79141,41351,36120,1170,64,72,178,13,8,0,0,0,64,0,3
HI,10/31/1977,773,41,94,8,0,0,18,1,0,0,0,9014,490,784,0,0,448,5,147,0,0,492,6,100,9508,9328,1294,628,629,891142,882425,119854,57837,60217,827,41,55,241,21,18,0,0,0,41,0,1
HI,11/30/1977,805,49,54,18,0,0,24,0,0,0,0,11041,610,698,0,0,453,9,134,0,0,554,3,51,11647,11414,1639,786,684,1095178,1083222,149949,781,74119,788,57,55,578,54,32,0,0,0,49,0,0
HI,12/31/1977,736,50,60,23,0,0,19,1,0,0,0,7705,495,569,0,0,272,9,92,0,0,447,8,77,9296,9005,1305,580,670,872211,857139,118031,52751,62984,812,44,58,831,52,52,0,0,0,50,0,1
